,month,year,naics_Code,kind_of_business,industry,sales
8396,1,2010,45299,All other gen. merchandise stores,General Merchandise,3384
8397,1,2010,453,Miscellaneous store retailers,Miscellaneous,7244
8398,1,2010,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2634
8399,1,2010,45321,Office supplies and stationery stores,Office Supplies & Gifts,1738
8400,1,2010,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,896
8401,1,2010,45330,Used merchandise stores,Miscellaneous,822
8402,1,2010,454,Nonstore retailers,Miscellaneous,27365
8403,1,2010,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,19565
8404,1,2010,45431,Fuel dealers,Fuel & Gasoline,4743
8405,1,2010,722,Food services and drinking places,Restaurants & Bars,35513
8406,1,2010,7224,Drinking places,Restaurants & Bars,1545
8407,1,2010,7225,Restaurants and other eating places,Restaurants & Bars,30952
8408,1,2010,722511,Full service restaurants,Restaurants & Bars,15498
8409,1,2010,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,15454
8410,2,2010,441,Motor vehicle and parts dealers,Automotive,51822
8411,2,2010,"44,114,412",Automobile and other motor vehicle dealers,Automotive,46213
8412,2,2010,4411,Automobile dealers,Automotive,43455
8413,2,2010,44111,New car dealers,Automotive,37155
8414,2,2010,44112,Used car dealers,Automotive,6300
8415,2,2010,4413,"Automotive parts, acc., and tire stores",Automotive,5609
8416,2,2010,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,14322
8417,2,2010,442,Furniture and home furnishings stores,Home Goods & Electronics,6468
8418,2,2010,4421,Furniture stores,Home Goods & Electronics,3834
8419,2,2010,4422,Home furnishings stores,Home Goods & Electronics,2634
8420,2,2010,44221,Floor covering stores,Home Goods & Electronics,1085
8421,2,2010,442299,All other home furnishings stores,Home Goods & Electronics,1467
8422,2,2010,443,Electronics and appliance stores,Home Goods & Electronics,7854
8423,2,2010,443141,Household appliance stores,Home Goods & Electronics,1130
8424,2,2010,443142,Electronics stores,Home Goods & Electronics,6724
8425,2,2010,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,15469
8426,2,2010,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,13750
8427,2,2010,44412,Paint and wallpaper stores,Home Goods & Building Supplies,484
8428,2,2010,44413,Hardware stores,Home Goods & Building Supplies,1227
8429,2,2010,445,Food and beverage stores,Food & Beverage,44275
8430,2,2010,4451,Grocery stores,Food & Beverage,40061
8431,2,2010,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,38400
8432,2,2010,4453,"Beer, wine, and liquor stores",Food & Beverage,2916
8433,2,2010,446,Health and personal care stores,Health & Personal Care,20118
8434,2,2010,44611,Pharmacies and drug stores,Health & Personal Care,17171
8435,2,2010,447,Gasoline stations,Fuel & Gasoline,31888
8436,2,2010,448,Clothing and clothing access. stores,Fashion & Accessories,14816
8437,2,2010,4481,Clothing stores,Fashion & Accessories,10568
8438,2,2010,44811,Men's clothing stores,Fashion & Accessories,471
8439,2,2010,44812,Women's clothing stores,Fashion & Accessories,2480
8440,2,2010,44814,Family clothing stores,Fashion & Accessories,5593
8441,2,2010,44819,Other clothing stores,Fashion & Accessories,869
8442,2,2010,4482,Shoe stores,Fashion & Accessories,2041
8443,2,2010,44831,Jewelry stores,Fashion & Accessories,2093
8444,2,2010,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,4995
8445,2,2010,45111,Sporting goods stores,Sports & Recreation,2303
8446,2,2010,45112,"Hobby, toy, and game stores",Sports & Recreation,1005
8447,2,2010,451211,Book stores,Sports & Recreation,948
8448,2,2010,452,General merchandise stores,General Merchandise,44756
8449,2,2010,4521,Department stores,General Merchandise,12819
8450,2,2010,452111,Department stores(excl. discount department stores),General Merchandise,4398
8451,2,2010,452112,Discount dept. stores,General Merchandise,8421
8452,2,2010,4529,Other general merchandise stores,General Merchandise,31937
8453,2,2010,45291,Warehouse clubs and superstores,Food & Beverage,28258
8454,2,2010,45299,All other gen. merchandise stores,General Merchandise,3679
8455,2,2010,453,Miscellaneous store retailers,Miscellaneous,7362
8456,2,2010,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2530
8457,2,2010,45321,Office supplies and stationery stores,Office Supplies & Gifts,1550
8458,2,2010,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,980
8459,2,2010,45330,Used merchandise stores,Miscellaneous,866
8460,2,2010,454,Nonstore retailers,Miscellaneous,25743
8461,2,2010,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,18419
8462,2,2010,45431,Fuel dealers,Fuel & Gasoline,4147
8463,2,2010,722,Food services and drinking places,Restaurants & Bars,35359
8464,2,2010,7224,Drinking places,Restaurants & Bars,1572
8465,2,2010,7225,Restaurants and other eating places,Restaurants & Bars,30536
8466,2,2010,722511,Full service restaurants,Restaurants & Bars,15211
8467,2,2010,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,15325
8468,3,2010,441,Motor vehicle and parts dealers,Automotive,67448
8469,3,2010,"44,114,412",Automobile and other motor vehicle dealers,Automotive,60806
8470,3,2010,4411,Automobile dealers,Automotive,56506
8471,3,2010,44111,New car dealers,Automotive,49926
8472,3,2010,44112,Used car dealers,Automotive,6580
8473,3,2010,4413,"Automotive parts, acc., and tire stores",Automotive,6642
8474,3,2010,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15044
8475,3,2010,442,Furniture and home furnishings stores,Home Goods & Electronics,7271
8476,3,2010,4421,Furniture stores,Home Goods & Electronics,4091
8477,3,2010,4422,Home furnishings stores,Home Goods & Electronics,3180
8478,3,2010,44221,Floor covering stores,Home Goods & Electronics,1264
8479,3,2010,442299,All other home furnishings stores,Home Goods & Electronics,1812
8480,3,2010,443,Electronics and appliance stores,Home Goods & Electronics,7773
8481,3,2010,443141,Household appliance stores,Home Goods & Electronics,1223
8482,3,2010,443142,Electronics stores,Home Goods & Electronics,6550
8483,3,2010,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,21691
8484,3,2010,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,19009
8485,3,2010,44412,Paint and wallpaper stores,Home Goods & Building Supplies,670
8486,3,2010,44413,Hardware stores,Home Goods & Building Supplies,1512
8487,3,2010,445,Food and beverage stores,Food & Beverage,48123
8488,3,2010,4451,Grocery stores,Food & Beverage,43434
8489,3,2010,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,41542
8490,3,2010,4453,"Beer, wine, and liquor stores",Food & Beverage,3214
8491,3,2010,446,Health and personal care stores,Health & Personal Care,22474
8492,3,2010,44611,Pharmacies and drug stores,Health & Personal Care,19214
8493,3,2010,447,Gasoline stations,Fuel & Gasoline,37234
8494,3,2010,448,Clothing and clothing access. stores,Fashion & Accessories,17390
8495,3,2010,4481,Clothing stores,Fashion & Accessories,13125
8496,3,2010,44811,Men's clothing stores,Fashion & Accessories,568
8497,3,2010,44812,Women's clothing stores,Fashion & Accessories,3293
8498,3,2010,44814,Family clothing stores,Fashion & Accessories,6875
8499,3,2010,44819,Other clothing stores,Fashion & Accessories,941
8500,3,2010,4482,Shoe stores,Fashion & Accessories,2345
8501,3,2010,44831,Jewelry stores,Fashion & Accessories,1783
8502,3,2010,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6033
8503,3,2010,45111,Sporting goods stores,Sports & Recreation,3118
8504,3,2010,45112,"Hobby, toy, and game stores",Sports & Recreation,1161
8505,3,2010,451211,Book stores,Sports & Recreation,948
8506,3,2010,452,General merchandise stores,General Merchandise,48642
8507,3,2010,4521,Department stores,General Merchandise,14632
8508,3,2010,452111,Department stores(excl. discount department stores),General Merchandise,4870
8509,3,2010,452112,Discount dept. stores,General Merchandise,9762
8510,3,2010,4529,Other general merchandise stores,General Merchandise,34010
8511,3,2010,45291,Warehouse clubs and superstores,Food & Beverage,29852
8512,3,2010,45299,All other gen. merchandise stores,General Merchandise,4158
8513,3,2010,453,Miscellaneous store retailers,Miscellaneous,8458
8514,3,2010,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2697
8515,3,2010,45321,Office supplies and stationery stores,Office Supplies & Gifts,1628
8516,3,2010,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1069
8517,3,2010,45330,Used merchandise stores,Miscellaneous,1013
8518,3,2010,454,Nonstore retailers,Miscellaneous,28768
8519,3,2010,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,21629
8520,3,2010,45431,Fuel dealers,Fuel & Gasoline,3320
8521,3,2010,722,Food services and drinking places,Restaurants & Bars,39374
8522,3,2010,7224,Drinking places,Restaurants & Bars,1736
8523,3,2010,7225,Restaurants and other eating places,Restaurants & Bars,34162
8524,3,2010,722511,Full service restaurants,Restaurants & Bars,17098
8525,3,2010,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,17064
8526,4,2010,441,Motor vehicle and parts dealers,Automotive,64368
8527,4,2010,"44,114,412",Automobile and other motor vehicle dealers,Automotive,57767
8528,4,2010,4411,Automobile dealers,Automotive,53010
8529,4,2010,44111,New car dealers,Automotive,47053
8530,4,2010,44112,Used car dealers,Automotive,5957
8531,4,2010,4413,"Automotive parts, acc., and tire stores",Automotive,6601
8532,4,2010,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,13891
8533,4,2010,442,Furniture and home furnishings stores,Home Goods & Electronics,6729
8534,4,2010,4421,Furniture stores,Home Goods & Electronics,3675
8535,4,2010,4422,Home furnishings stores,Home Goods & Electronics,3054
8536,4,2010,44221,Floor covering stores,Home Goods & Electronics,1245
8537,4,2010,442299,All other home furnishings stores,Home Goods & Electronics,1715
8538,4,2010,443,Electronics and appliance stores,Home Goods & Electronics,7162
8539,4,2010,443141,Household appliance stores,Home Goods & Electronics,1245
8540,4,2010,443142,Electronics stores,Home Goods & Electronics,5917
8541,4,2010,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,26688
8542,4,2010,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,21771
8543,4,2010,44412,Paint and wallpaper stores,Home Goods & Building Supplies,703
8544,4,2010,44413,Hardware stores,Home Goods & Building Supplies,1730
8545,4,2010,445,Food and beverage stores,Food & Beverage,47050
8546,4,2010,4451,Grocery stores,Food & Beverage,42236
8547,4,2010,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,40354
8548,4,2010,4453,"Beer, wine, and liquor stores",Food & Beverage,3310
8549,4,2010,446,Health and personal care stores,Health & Personal Care,21471
8550,4,2010,44611,Pharmacies and drug stores,Health & Personal Care,18340
8551,4,2010,447,Gasoline stations,Fuel & Gasoline,38297
8552,4,2010,448,Clothing and clothing access. stores,Fashion & Accessories,17042
8553,4,2010,4481,Clothing stores,Fashion & Accessories,12899
8554,4,2010,44811,Men's clothing stores,Fashion & Accessories,630
8555,4,2010,44812,Women's clothing stores,Fashion & Accessories,3334
8556,4,2010,44814,Family clothing stores,Fashion & Accessories,6725
8557,4,2010,44819,Other clothing stores,Fashion & Accessories,938
8558,4,2010,4482,Shoe stores,Fashion & Accessories,2223
8559,4,2010,44831,Jewelry stores,Fashion & Accessories,1794
8560,4,2010,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,5659
8561,4,2010,45111,Sporting goods stores,Sports & Recreation,3001
8562,4,2010,45112,"Hobby, toy, and game stores",Sports & Recreation,1065
8563,4,2010,451211,Book stores,Sports & Recreation,858
8564,4,2010,452,General merchandise stores,General Merchandise,47749
8565,4,2010,4521,Department stores,General Merchandise,14183
8566,4,2010,452111,Department stores(excl. discount department stores),General Merchandise,5153
8567,4,2010,452112,Discount dept. stores,General Merchandise,9030
8568,4,2010,4529,Other general merchandise stores,General Merchandise,33566
8569,4,2010,45291,Warehouse clubs and superstores,Food & Beverage,29350
8570,4,2010,45299,All other gen. merchandise stores,General Merchandise,4216
8571,4,2010,453,Miscellaneous store retailers,Miscellaneous,8245
8572,4,2010,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2562
8573,4,2010,45321,Office supplies and stationery stores,Office Supplies & Gifts,1480
8574,4,2010,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1082
8575,4,2010,45330,Used merchandise stores,Miscellaneous,964
8576,4,2010,454,Nonstore retailers,Miscellaneous,26480
8577,4,2010,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,20385
8578,4,2010,45431,Fuel dealers,Fuel & Gasoline,2458
8579,4,2010,722,Food services and drinking places,Restaurants & Bars,39393
8580,4,2010,7224,Drinking places,Restaurants & Bars,1658
8581,4,2010,7225,Restaurants and other eating places,Restaurants & Bars,33799
8582,4,2010,722511,Full service restaurants,Restaurants & Bars,16980
8583,4,2010,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,16819
8584,5,2010,441,Motor vehicle and parts dealers,Automotive,65243
8585,5,2010,"44,114,412",Automobile and other motor vehicle dealers,Automotive,58792
8586,5,2010,4411,Automobile dealers,Automotive,54203
8587,5,2010,44111,New car dealers,Automotive,48346
8588,5,2010,44112,Used car dealers,Automotive,5857
8589,5,2010,4413,"Automotive parts, acc., and tire stores",Automotive,6451
8590,5,2010,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,14545
8591,5,2010,442,Furniture and home furnishings stores,Home Goods & Electronics,6932
8592,5,2010,4421,Furniture stores,Home Goods & Electronics,3965
8593,5,2010,4422,Home furnishings stores,Home Goods & Electronics,2967
8594,5,2010,44221,Floor covering stores,Home Goods & Electronics,1121
8595,5,2010,442299,All other home furnishings stores,Home Goods & Electronics,1749
8596,5,2010,443,Electronics and appliance stores,Home Goods & Electronics,7613
8597,5,2010,443141,Household appliance stores,Home Goods & Electronics,1365
8598,5,2010,443142,Electronics stores,Home Goods & Electronics,6248
8599,5,2010,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,26238
8600,5,2010,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,21871
8601,5,2010,44412,Paint and wallpaper stores,Home Goods & Building Supplies,727
